Order ID;Order Date;Order Quantity;Customer ID;Customer Name;Customer City;Latitude;Longitude;Customer Country;Customer Loyalty Card;Product ID;Product Coffee Type;Product Roast Type;Product Size (kg);Product Unit Price;Product Price per 100g;Product Profit;Total Profit
LAA-41879-001;10/02/2022;1;11408-81032-UR;Tomas Sutty;New York City;40,7127753;-74,0059728;United States;No;L-L-2.5;Liberica;Light;2,5;36,455;1,4582;4,73915;4,73915
LAW-80062-016;03/02/2022;6;34546-70516-LR;Lorin Guerrazzi;Balrothery;53,5885512;-6,188471;Ireland;No;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;5,445
LBC-45686-819;01/05/2021;5;98573-41811-EQ;Rem Furman;Kinsale;51,7058853;-8,5222327;Ireland;Yes;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;5,0625
LBZ-75997-047;17/12/2019;6;40946-22090-FP;Norene Magauran;Fresno;36,7377981;-119,7871247;United States;No;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;13,9725
LCB-02099-995;31/07/2019;6;06757-96251-UH;Gran Sibray;Vancouver;49,2827291;-123,1207375;United States;Yes;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;1,6119
LCU-93317-340;17/06/2019;1;84996-26826-DK;Scarlett Oliffe;Jamaica;18,109581;-77,297508;United States;Yes;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,1611
LCY-24377-948;07/05/2021;1;21617-79890-DD;Izaak Primak;Seattle;47,6061389;-122,3328481;United States;Yes;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;1,6491
LDK-71031-121;10/01/2019;1;84761-40784-SV;Andie Rudram;Las Vegas;36,171563;-115,1391009;United States;No;L-L-2.5;Liberica;Light;2,5;36,455;1,4582;4,73915;4,73915
LEF-83057-763;15/06/2021;5;15395-90855-VB;Alikee Carryer;Charlotte;35,2270869;-80,8431267;United States;Yes;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;2,83725
LGD-24408-274;25/04/2019;3;13694-25001-LX;Silvio Strase;Denver;39,7392358;-104,990251;United States;No;L-L-0.5;Liberica;Light;0,5;9,51;1,902;1,2363;3,7089
LGL-16843-667;05/05/2021;4;82458-87830-JE;Alisha Hulburt;Shreveport;32,5251516;-93,7501789;United States;Yes;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;1,0746
LHN-75209-742;23/03/2020;6;01433-04270-AX;Felecia Dodgson;Newark;40,735657;-74,1723667;United States;Yes;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;2,1492
LHX-81117-166;31/12/2021;4;01282-28364-RZ;Koressa O'Geneay;Aurora;39,740511;-104,830995;United States;No;R-L-1;Robusta;Light;1;11,95;1,195;0,717;2,868
LIN-88046-551;23/03/2022;4;10725-45724-CO;Kandace Cragell;Dungarvan;52,0936763;-7,6203627;Ireland;No;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;1,7208
LIS-96202-702;07/06/2020;4;72028-63343-SU;Annetta Brentnall;East End;51,55633;0,0655092;United Kingdom;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;15,4882
LJN-34281-921;17/12/2021;5;52143-35672-JF;Tuckie Mathonnet;Columbus;39,9611755;-82,9987942;United States;No;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;8,2455
LKE-14821-285;03/05/2020;5;13736-92418-JS;Becky Semkins;Kinnegad;53,4568103;-7,1049959;Ireland;Yes;R-M-0.2;Robusta;Medium;0,2;2,985;1,4925;0,1791;0,8955
LOO-35324-159;19/05/2020;4;68412-11126-YJ;Boyd Bett;Washington;38,9071923;-77,0368707;United States;Yes;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;1,3986
LOU-41819-242;14/07/2022;2;88060-50676-MV;Dorette Hinemoor;Fort Lauderdale;26,1224386;-80,1373174;United States;Yes;R-M-1;Robusta;Medium;1;9,95;0,995;0,597;1,194
LPS-39089-432;24/04/2019;5;97655-45555-LI;Baudoin Alldridge;Brooklyn;40,6781784;-73,9441579;United States;Yes;R-D-1;Robusta;Dark;1;8,95;0,895;0,537;2,685
LQG-41416-375;19/10/2021;3;45190-08727-NV;Dyanna Aizikovitz;Leixlip;53,3638428;-6,4900033;Ireland;Yes;L-D-1;Liberica;Dark;1;12,95;1,295;1,6835;5,0505
LQU-08404-173;03/12/2020;3;09960-34242-LZ;Salomo Cushworth;Trenton;40,2205824;-74,759717;United States;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;6,1815
LRK-97117-150;08/07/2019;6;33000-22405-LO;Sean Lorenzetti;El Paso;31,7618778;-106,4850217;United States;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;12,363
LTD-71429-845;24/02/2019;1;03157-23165-UB;Flory Crumpe;Norton;54,1324141;-0,7854029;United Kingdom;No;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;0,6993
LTD-96842-834;12/07/2022;6;00246-15080-LE;Francesco Dressel;Toledo;41,6528052;-83,5378674;United States;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;23,2323
LTN-89139-350;27/06/2019;5;07756-71018-GU;Kacy Canto;Fort Wayne;41,079273;-85,1393513;United States;Yes;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;8,2455
LTO-95975-728;13/10/2021;4;46560-73885-PJ;Rosaline McLae;Swindon;51,5581438;-1,7798258;United Kingdom;No;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;1,7208
LTP-31133-134;26/01/2022;3;66527-94478-PB;Sarajane Potter;Fort Worth;32,7554883;-97,3307658;United States;No;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;2,0979
LTS-03470-353;16/07/2020;5;90985-89807-RW;Wang Powlesland;Pittsburgh;40,4406248;-79,9958864;United States;Yes;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;13,40325
LUO-37559-016;19/04/2021;3;21240-83132-SP;Jessica McNess;New Orleans;29,9510658;-90,0715323;United States;No;L-M-1;Liberica;Medium;1;14,55;1,455;1,8915;5,6745
LWJ-06793-303;02/01/2022;2;95424-67020-AP;Kris O'Cullen;Adare;52,5636521;-8,7925281;Ireland;Yes;R-M-2.5;Robusta;Medium;2,5;22,885;0,9154;1,3731;2,7462
LWL-68108-794;26/05/2020;3;44494-89923-UW;Dorotea Hollyman;Billings;45,7832856;-108,5006904;United States;Yes;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;1,6119
LWS-13938-905;18/11/2020;6;90533-82440-EE;Michale Delves;Montgomery;32,3792233;-86,3077368;United States;Yes;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;13,9725
LXK-00634-611;20/02/2022;3;94091-86957-HX;Jimmy Dymoke;Beaumont;52,865196;-7,9794599;Ireland;No;R-L-1;Robusta;Light;1;11,95;1,195;0,717;2,151
LXR-09892-726;13/07/2020;2;50924-94200-SQ;Boyce Tarte;Olympia;47,0378741;-122,9006951;United States;Yes;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;2,4702
LXS-63326-144;16/05/2021;2;35367-50483-AR;Geoffrey Siuda;Washington;38,9071923;-77,0368707;United States;Yes;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;0,8604
LYP-52345-883;24/03/2021;1;17649-28133-PY;Mathew Goulter;Kinlough;54,4487146;-8,2858213;Ireland;Yes;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;0,9075
MAY-77231-536;02/09/2020;2;01304-59807-OB;Nico Hubert;New York City;40,7127753;-74,0059728;United States;Yes;A-M-0.2;Arabika;Medium;0,2;3,375;1,6875;0,30375;0,6075
MBM-00112-248;02/09/2019;5;50238-24377-ZS;Currey MacAllister;Danbury;41,394817;-73,4540111;United States;Yes;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;10,3025
MBM-55936-917;12/03/2019;3;55989-39849-WO;Andrej Havick;Asheville;35,5950581;-82,5514869;United States;Yes;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;3,0303
MBT-23379-866;10/05/2022;5;82990-92703-IX;Nataniel Helkin;Philadelphia;39,9525839;-75,1652215;United States;No;L-L-1;Liberica;Light;1;15,85;1,585;2,0605;10,3025
MDC-03318-645;30/04/2022;2;43974-44760-QI;Warner Maddox;New York City;40,7127753;-74,0059728;United States;No;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;0,6993
MDG-14481-513;19/05/2021;4;64897-79178-MH;Zack Pellett;Shreveport;32,5251516;-93,7501789;United States;No;A-M-2.5;Arabika;Medium;2,5;25,875;1,035;2,32875;9,315
MEK-39769-035;27/06/2021;3;15380-76513-PS;Paulo Yea;Ashford;53,0110876;-6,1083836;Ireland;No;R-D-2.5;Robusta;Dark;2,5;20,585;0,8234;1,2351;3,7053
MEK-85120-243;15/03/2022;3;06623-54610-HC;Bobbe Renner;Durham;35,996653;-78,9018053;United States;No;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;0,6453
MEX-29350-659;11/09/2020;5;02009-87294-SY;Vasily Polglase;Toledo;41,6528052;-83,5378674;United States;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;7,5625
MGH-36050-573;03/08/2020;2;75156-80911-YT;Valenka Stansbury;El Paso;31,7618778;-106,4850217;United States;Yes;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;0,7164
MGQ-98961-173;05/04/2022;4;83895-90735-XH;Brook Drage;Dayton;39,7589478;-84,1916069;United States;No;L-L-0.5;Liberica;Light;0,5;9,51;1,902;1,2363;4,9452
MHD-95615-696;07/02/2020;5;27930-59250-JT;Allis Wilmore;Houston;29,7604267;-95,3698028;United States;No;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;8,2455
MHM-44857-599;12/09/2019;1;26295-44907-DK;Ambrosio Weinmann;Cincinnati;39,1031182;-84,5120196;United States;No;L-D-1;Liberica;Dark;1;12,95;1,295;1,6835;1,6835
MIF-17920-768;05/08/2021;6;68946-40750-LK;Morna Hansed;Tr谩 Mh贸r;53,5542857;-6,7897751;Ireland;Yes;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;1,2906
MIQ-16322-908;03/08/2019;2;20118-28138-QD;Jaquenette Skentelbery;Houston;29,7604267;-95,3698028;United States;No;A-L-1;Arabika;Light;1;12,95;1,295;1,1655;2,331
MIS-54381-047;15/06/2022;5;39276-95489-XV;Nathan Sictornes;Sandyford;53,2789698;-6,2163425;Ireland;Yes;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;2,6865
MIU-01481-194;21/07/2019;6;08439-55669-AI;Rafferty Pursglove;Garland;32,912624;-96,6388833;United States;Yes;R-M-1;Robusta;Medium;1;9,95;0,995;0,597;3,582
MIU-01481-194;21/07/2019;2;08439-55669-AI;Rafferty Pursglove;Garland;32,912624;-96,6388833;United States;Yes;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;1,3986
MJF-20065-335;10/09/2020;6;56891-86662-UY;Val Wakelin;Lansing;42,732535;-84,5555347;United States;No;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;5,8806
MJZ-93232-402;20/03/2022;1;17816-67941-ZS;Laurence Ellingham;Shreveport;32,5251516;-93,7501789;United States;Yes;E-D-0.2;Excelca;Dark;0,2;3,645;1,8225;0,40095;0,40095
MKE-75518-399;17/06/2022;3;62588-82624-II;Cos Fluin;Sheffield;53,381129;-1,470085;United Kingdom;No;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;3,0375
MOR-12987-399;17/08/2019;6;34015-31593-JC;Emiline Priddis;Tuscaloosa;33,2098407;-87,5691735;United States;No;L-M-1;Liberica;Medium;1;14,55;1,455;1,8915;11,349
MOU-74341-266;07/05/2019;4;99358-65399-TC;Joshuah Awdry;Shreveport;32,5251516;-93,7501789;United States;No;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;2,1492
MPQ-23421-608;28/03/2021;5;08023-52962-ET;Kandy Heddan;Pensacola;30,421309;-87,2169149;United States;Yes;E-M-0.5;Excelca;Medium;0,5;8,25;1,65;0,9075;4,5375
MPV-26985-215;23/06/2019;1;51466-52850-AG;Amity Chatto;Sheffield;53,381129;-1,470085;United Kingdom;Yes;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;0,3222
MQU-86100-929;04/06/2019;4;64418-01720-VW;Homer Dulany;El Paso;31,7618778;-106,4850217;United States;Yes;L-L-0.5;Liberica;Light;0,5;9,51;1,902;1,2363;4,9452
MSB-08397-648;10/03/2021;4;49530-25460-RW;Carmina Hubbuck;Huntington;33,678334;-118,000017;United States;No;R-L-0.2;Robusta;Light;0,2;3,585;1,7925;0,2151;0,8604
MSJ-11909-468;13/11/2021;5;07878-45872-CC;Cobby Cromwell;Whittier;33,9791793;-118,032844;United States;No;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;15,36975
MUY-15309-209;12/12/2021;3;97152-03355-IW;Georgena Bentjens;Newbiggin;55,1850534;-1,51225;United Kingdom;No;L-D-1;Liberica;Dark;1;12,95;1,295;1,6835;5,0505
MVB-22135-665;02/12/2021;1;55621-06130-SA;Dottie Rallin;Albany;42,6525793;-73,7562317;United States;Yes;A-D-1;Arabika;Dark;1;9,95;0,995;0,8955;0,8955
MVI-04946-827;27/11/2021;1;62483-50867-OM;Darby Dummer;Manchester;53,4807593;-2,2426305;United Kingdom;No;E-L-1;Excelca;Light;1;14,85;1,485;1,6335;1,6335
MVO-39328-830;26/02/2021;6;84057-45461-AH;Orazio Comber;Confey;53,3791932;-6,4911588;Ireland;No;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;4,1958
MVO-39328-830;26/02/2021;5;84057-45461-AH;Orazio Comber;Confey;53,3791932;-6,4911588;Ireland;No;L-M-0.5;Liberica;Medium;0,5;8,73;1,746;1,1349;5,6745
MVV-19034-198;31/05/2020;6;98476-63654-CG;Demetris Micheli;Madison;43,0721661;-89,4007501;United States;Yes;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;18,4437
MWP-46239-785;27/04/2019;5;87979-56781-YV;Stanford Rodliff;Newport News;37,0870821;-76,4730122;United States;Yes;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;2,83725
MXM-42948-061;11/08/2020;4;20203-03950-FY;Geneva Standley;Killorglin;52,1063508;-9,7843403;Ireland;Yes;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;2,4726
MZJ-77284-941;18/05/2019;5;99978-56910-BN;Emalee Rolin;Toledo;41,6528052;-83,5378674;United States;Yes;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;2,45025
MZL-81126-390;08/03/2022;2;48464-99723-HK;Jemimah Ethelston;Hollywood;34,0907315;-118,3266146;United States;Yes;A-M-0.2;Arabika;Medium;0,2;3,375;1,6875;0,30375;0,6075
MZL-81126-390;08/03/2022;6;48464-99723-HK;Jemimah Ethelston;Hollywood;34,0907315;-118,3266146;United States;Yes;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;2,0979
NAR-00747-074;16/10/2021;4;23243-92649-RY;Sylas Jennaroy;Aurora;39,740511;-104,830995;United States;No;L-D-1;Liberica;Dark;1;12,95;1,295;1,6835;6,734
NBT-35757-542;07/07/2021;3;73647-66148-VM;Bette-ann Munden;Oklahoma City;35,4675602;-97,5164276;United States;Yes;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;1,47015
NCH-55389-562;27/04/2019;5;86579-92122-OC;Brenn Dundredge;Oklahoma City;35,4675602;-97,5164276;United States;Yes;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;18,78525
NCH-55389-562;27/04/2019;2;86579-92122-OC;Brenn Dundredge;Oklahoma City;35,4675602;-97,5164276;United States;Yes;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;3,2982
NCH-55389-562;27/04/2019;1;86579-92122-OC;Brenn Dundredge;Oklahoma City;35,4675602;-97,5164276;United States;Yes;E-L-1;Excelca;Light;1;14,85;1,485;1,6335;1,6335
NCH-55389-562;27/04/2019;2;86579-92122-OC;Brenn Dundredge;Oklahoma City;35,4675602;-97,5164276;United States;Yes;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;0,6993
NEU-86533-016;03/06/2019;6;96544-91644-IT;Gerardo Schonfeld;Alexandria;38,8051095;-77,0470229;United States;No;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,9666
NEX-63825-598;22/02/2020;2;72072-33025-SD;Abbe Thys;Knoxville;35,9606384;-83,9207392;United States;No;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;0,8604
NFA-03411-746;08/02/2020;2;07476-13102-NJ;Heda Fromant;Philadelphia;39,9525839;-75,1652215;United States;No;A-L-0.5;Arabika;Light;0,5;7,77;1,554;0,6993;1,3986
NFI-37188-246;08/09/2021;4;89490-75361-AF;Wilton Jallin;Boston;42,3600825;-71,0588801;United States;No;A-D-2.5;Arabika;Dark;2,5;22,885;0,9154;2,05965;8,2386
NFQ-23241-793;11/10/2020;3;88446-59251-SQ;Quinton Fouracres;Des Moines;41,5868417;-93,6249522;United States;Yes;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;3,0375
NGG-24006-937;16/03/2021;4;29102-40100-TZ;Linus Flippelli;Middleton;53,5488758;-2,1993464;United Kingdom;No;E-M-2.5;Excelca;Medium;2,5;31,625;1,265;3,47875;13,915
NHI-23264-055;15/02/2022;4;44799-09711-XW;Mallory Shrimpling;Allentown;40,6022939;-75,4714098;United States;Yes;A-D-0.5;Arabika;Dark;0,5;5,97;1,194;0,5373;2,1492
NHL-11063-100;20/05/2020;4;39181-35745-WH;Loydie Langlais;Crumlin;53,3143906;-6,3235643;Ireland;Yes;A-L-1;Arabika;Light;1;12,95;1,295;1,1655;4,662
NID-20149-329;20/05/2021;2;49888-39458-PF;Antone Harrold;Toledo;41,6528052;-83,5378674;United States;No;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,3222
NJR-03699-189;08/10/2019;1;95152-82155-VQ;Goldie Wynes;Austin;30,267153;-97,7430608;United States;No;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;3,07395
NKW-24945-846;04/10/2021;5;75977-30364-AY;Jocko Pray;Philadelphia;39,9525839;-75,1652215;United States;No;A-D-2.5;Arabika;Dark;2,5;22,885;0,9154;2,05965;10,29825
NLI-63891-565;10/12/2021;5;41899-00283-VK;Ibby Charters;Washington;38,9071923;-77,0368707;United States;No;E-M-0.2;Excelca;Medium;0,2;4,125;2,0625;0,45375;2,26875
NNB-20459-430;25/07/2022;2;79825-17822-UH;Daryn Dibley;Kissimmee;28,2955867;-81,4039314;United States;No;L-M-0.2;Liberica;Medium;0,2;4,365;2,1825;0,56745;1,1349
NNF-47422-501;07/03/2020;6;20260-32948-EB;Adorne Gregoratti;Malahide;53,4509236;-6,1501378;Ireland;No;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;2,9403
NNH-62058-950;14/01/2021;4;96112-42558-EA;Karlan Karby;Boulder;40,0149856;-105,2705456;United States;Yes;E-L-1;Excelca;Light;1;14,85;1,485;1,6335;6,534
NOA-79645-377;09/11/2020;5;53729-30320-XZ;Ericka Tripp;Mesa;33,4151843;-111,8314724;United States;No;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;1,611
NOK-50349-551;03/03/2021;3;09595-95726-OV;Eddi Sedgebeer;Miami Beach;25,790654;-80,1300455;United States;Yes;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;0,9666
NOM-56457-507;14/10/2020;6;40214-03678-GU;Hazel Saill;Kansas City;39,0997265;-94,5785667;United States;Yes;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;9,075
NOP-21394-646;23/05/2021;3;16982-35708-BZ;Nealson Cuttler;Washington;38,9071923;-77,0368707;United States;No;E-M-1;Excelca;Medium;1;13,75;1,375;1,5125;4,5375
NOP-21394-646;23/05/2021;4;16982-35708-BZ;Nealson Cuttler;Washington;38,9071923;-77,0368707;United States;No;L-L-0.5;Liberica;Light;0,5;9,51;1,902;1,2363;4,9452
NOP-21394-646;23/05/2021;6;16982-35708-BZ;Nealson Cuttler;Washington;38,9071923;-77,0368707;United States;No;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;5,8806
NOP-21394-646;23/05/2021;2;16982-35708-BZ;Nealson Cuttler;Washington;38,9071923;-77,0368707;United States;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;7,7441
NOP-21394-646;23/05/2021;3;16982-35708-BZ;Nealson Cuttler;Washington;38,9071923;-77,0368707;United States;No;L-D-2.5;Liberica;Dark;2,5;29,785;1,1914;3,87205;11,61615
NOY-99738-977;29/09/2019;2;82872-34456-LJ;Madelaine Sharples;Newton;50,529644;-3,61121;United Kingdom;Yes;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;3,2982
NQS-01613-687;12/03/2021;1;10204-31464-SA;Bar O' Mahony;Huntsville;34,7303688;-86,5861037;United States;Yes;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;1,0101
NQZ-82067-394;25/03/2022;1;72320-29738-EB;Adrianne Vairow;Thorpe;53,733326;-1,526334;United Kingdom;No;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;1,6491
NSQ-72210-345;20/09/2021;6;90940-63327-DJ;Audra Kelston;Fort Lauderdale;26,1224386;-80,1373174;United States;Yes;A-M-0.2;Arabika;Medium;0,2;3,375;1,6875;0,30375;1,8225
NTJ-88319-746;03/08/2021;3;90882-88130-KQ;Zachary Tramel;Newark;40,735657;-74,1723667;United States;No;L-L-0.5;Liberica;Light;0,5;9,51;1,902;1,2363;3,7089
NUN-48214-216;29/07/2020;4;06953-94794-FB;Isahella Hagland;Fort Wayne;41,079273;-85,1393513;United States;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;2,43
NUO-20013-488;04/12/2020;6;03090-88267-BQ;Avrit Davidowsky;Grand Rapids;42,9633599;-85,6680863;United States;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;1,6119
NUU-03893-975;17/01/2020;2;41054-59693-XE;Vinny Shoebotham;Brooklyn;40,6781784;-73,9441579;United States;No;L-L-0.5;Liberica;Light;0,5;9,51;1,902;1,2363;2,4726
NVN-66443-451;20/08/2021;2;98921-82417-GN;Alric Darth;Anchorage;61,2175758;-149,8996785;United States;No;R-D-1;Robusta;Dark;1;8,95;0,895;0,537;1,074
NWQ-70061-912;05/09/2019;1;61021-27840-ZN;Rodger Raven;Los Angeles;34,0549076;-118,242643;United States;No;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;0,3582
NWT-78222-575;31/12/2019;1;75986-98864-EZ;Tiffany Scardafield;Portarlington;53,1616096;-7,1895142;Ireland;No;A-D-0.2;Arabika;Dark;0,2;2,985;1,4925;0,26865;0,26865
NXF-15738-707;26/01/2020;2;28699-16256-XV;Javier Causnett;Silver Spring;38,9906657;-77,026088;United States;No;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;0,6444
NXM-89323-646;22/03/2019;1;28158-93383-CK;Kameko Philbrick;Washington;38,9071923;-77,0368707;United States;Yes;E-D-1;Excelca;Dark;1;12,15;1,215;1,3365;1,3365
NXV-05302-067;22/04/2019;4;25754-33191-ZI;Mar McIver;Richmond;37,5407246;-77,4360481;United States;No;L-M-2.5;Liberica;Medium;2,5;33,465;1,3386;4,35045;17,4018
NYQ-24237-772;16/08/2019;4;13441-34686-SW;Johna Bluck;Jacksonville;30,3321838;-81,655651;United States;No;L-D-0.5;Liberica;Dark;0,5;7,77;1,554;1,0101;4,0404
NYY-73968-094;15/08/2019;6;70451-38048-AH;Noam Climance;Seattle;47,6061389;-122,3328481;United States;No;R-D-0.5;Robusta;Dark;0,5;5,37;1,074;0,3222;1,9332
NZN-71683-705;13/12/2021;6;04921-85445-SL;Hermann Larvor;Bradenton;27,4989278;-82,5748194;United States;Yes;A-L-2.5;Arabika;Light;2,5;29,785;1,1914;2,68065;16,0839
OAM-76916-748;27/01/2022;3;63025-62939-AN;Gonzales Cicculi;Washington;38,9071923;-77,0368707;United States;Yes;E-D-1;Excelca;Dark;1;12,15;1,215;1,3365;4,0095
OAW-17338-101;23/02/2020;6;52143-35672-JF;Tuckie Mathonnet;Columbus;39,9611755;-82,9987942;United States;No;R-D-0.2;Robusta;Dark;0,2;2,685;1,3425;0,1611;0,9666
OBN-66334-505;30/11/2020;2;86757-52367-ON;Jarred Camillo;Washington;38,9071923;-77,0368707;United States;Yes;E-L-0.2;Excelca;Light;0,2;4,455;2,2275;0,49005;0,9801
OCK-89033-348;31/03/2021;6;82300-88786-UE;Bobbe Castagneto;Billings;45,7832856;-108,5006904;United States;Yes;A-L-0.2;Arabika;Light;0,2;3,885;1,9425;0,34965;2,0979
OFN-49424-848;03/07/2021;2;73346-85564-JB;Ilaire Sprakes;San Jose;37,33874;-121,8852525;United States;No;R-L-2.5;Robusta;Light;2,5;27,485;1,0994;1,6491;3,2982
OFX-99147-470;24/11/2021;6;49860-68865-AB;Hy Zanetto;Tucson;32,2539787;-110,9741769;United States;Yes;R-M-1;Robusta;Medium;1;9,95;0,995;0,597;3,582
OGB-91614-810;18/02/2020;1;08909-77713-CG;Mercedes Acott;Charlotte;35,2270869;-80,8431267;United States;Yes;R-M-0.2;Robusta;Medium;0,2;2,985;1,4925;0,1791;0,1791
OGD-10781-526;04/10/2020;6;16880-78077-FB;Terri Farra;Odessa;31,8457149;-102,367687;United States;No;R-L-0.5;Robusta;Light;0,5;7,17;1,434;0,4302;2,5812
OGW-60685-912;21/11/2020;4;67423-10113-LM;Hildegarde Brangan;Evansville;37,9715592;-87,5710898;United States;Yes;E-D-2.5;Excelca;Dark;2,5;27,945;1,1178;3,07395;12,2958
OGY-19377-175;09/07/2019;1;49084-44492-OJ;Barney Chisnell;Tullamore;53,2752768;-7,4924439;Ireland;Yes;E-D-0.5;Excelca;Dark;0,5;7,29;1,458;0,8019;0,8019
OHX-11953-965;01/10/2019;2;19524-21432-XP;Temple Castiglione;Shreveport;32,5251516;-93,7501789;United States;No;E-L-2.5;Excelca;Light;2,5;34,155;1,3662;3,75705;7,5141
OIB-13664-879;31/08/2021;2;04713-57765-KR;Jilly Dreng;Sallins;53,251067;-6,6652312;Ireland;Yes;A-M-1;Arabika;Medium;1;11,25;1,125;1,0125;2,025
OIB-77163-890;25/12/2020;5;38972-89678-ZM;Carney Clemencet;Birmingham;54,7023545;-3,2765753;United Kingdom;Yes;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;4,9005
OIL-26493-755;31/08/2021;1;19017-95853-EK;Timofei Woofinden;Fargo;46,877229;-96,789821;United States;No;A-M-0.5;Arabika;Medium;0,5;6,75;1,35;0,6075;0,6075
OJL-96844-459;03/05/2020;5;61253-98356-VD;Karylin Huddart;Arlington;32,735687;-97,1080656;United States;Yes;L-L-0.2;Liberica;Light;0,2;4,755;2,3775;0,61815;3,09075
OJU-34452-896;04/02/2019;1;60799-92593-CX;Abba Pummell;Las Vegas;36,171563;-115,1391009;United States;Yes;E-L-0.5;Excelca;Light;0,5;8,91;1,782;0,9801;0,9801
OKA-93124-100;23/04/2020;5;05325-97750-WP;Cody Verissimo;Upton;52,5907194;-0,3672758;United Kingdom;Yes;R-M-0.5;Robusta;Medium;0,5;5,97;1,194;0,3582;1,791
